chrom	start	end	gene_polyA	feature	strand
10	87521169	87552081	NM_001178118.1_87553461	last_intron	+
10	87745231	87745831	NM_001015880.1_87747705	last_intron	+
10	87754807	87756788	NM_001321967.1_87751512	last_intron	-
10	87961118	87965286	NM_000314.6_87971930	last_intron	+
10	88275032	88314465	NM_018363.3_88273864	last_intron	-
10	88285506	88314465	NM_001031709.2_88284102	last_intron	-
10	88605704	88606673	NM_001010939.2_88606976	last_intron	+
10	88676280	88678444	NM_001198828.1_88678815	last_intron	+
10	88743321	88752516	NM_001080518.1_88752756	last_intron	+
10	88775163	88778008	NM_001102469.1_88778242	last_intron	+
10	88817896	88820231	NM_001128215.1_88820546	last_intron	+
10	88823018	88823279	NM_144590.2_88819899	last_intron	-
10	88922436	88923167	NM_020799.3_88923502	last_intron	+
10	88935366	88938060	NM_001141945.2_88935074	last_intron	-
10	89012081	89014118	NM_152872.3_89017061	last_intron	+
10	89013367	89014118	NM_000043.5_89017061	last_intron	+
10	89215061	89215937	NM_000235.3_89213569	last_intron	-
10	89302128	89305961	NM_001547.4_89309276	last_intron	+
10	89328078	89338660	NM_001549.5_89340968	last_intron	+
10	89332627	89338660	NM_001031683.3_89340968	last_intron	+
10	89337542	89338660	NM_001289758.1_89340968	last_intron	+
10	89378140	89383318	NM_001010987.2_89385205	last_intron	+
10	89392717	89402280	NM_001548.4_89406487	last_intron	+
10	89393203	89402280	NM_001270927.1_89406487	last_intron	+
10	89393341	89402280	NM_001270930.1_89406487	last_intron	+
10	89400003	89402280	NM_001270928.1_89406487	last_intron	+
10	89414803	89417204	NM_012420.2_89421002	last_intron	+
10	89433326	89436059	NM_213606.3_89430294	last_intron	-
10	89584465	89588651	NM_138316.3_89579497	last_intron	-
10	89772831	89773970	NM_001284259.1_89774943	last_intron	+
10	90742528	90743592	NM_019859.3_90740818	last_intron	-
10	90742528	90748833	NM_019860.3_90740818	last_intron	-
10	90742528	90748838	NM_000872.4_90740818	last_intron	-
10	90896392	90900569	NM_006413.4_90902190	last_intron	+
10	90903276	90905301	NM_001104546.1_90908555	last_intron	+
10	90912976	90915542	NM_014391.2_90912100	last_intron	-
10	91271697	91278268	NM_001256549.1_91284331	last_intron	+
10	91461356	91462094	NM_173497.3_91463664	last_intron	+
10	91501334	91512263	NM_001284274.1_91514829	last_intron	+
10	91630866	91632955	NM_005398.5_91628440	last_intron	-
10	91862155	91862936	NM_025235.3_91865475	last_intron	+
10	91909047	91909397	NM_152429.4_91906588	last_intron	-
10	92027300	92028789	NM_003972.2_92030325	last_intron	+
10	92052439	92081319	NM_001178137.1_92048640	last_intron	-
10	92349837	92351090	NM_017824.4_92353964	last_intron	+
10	92454539	92455575	NM_001165946.1_92451684	last_intron	-
10	92650517	92653664	NM_004523.3_92655395	last_intron	+
10	92692752	92694546	NM_002729.4_92695651	last_intron	+
10	93057036	93058222	NM_001013848.3_93059494	last_intron	+
10	93066285	93068319	NM_183374.2_93068697	last_intron	+
10	93076696	93076962	NM_000783.3_93077884	last_intron	+
10	93307001	93310019	NM_013451.3_93306429	last_intron	-
10	93519807	93527949	NM_001127182.1_93529092	last_intron	+
10	93576219	93587219	NM_001195755.1_93590072	last_intron	+
10	93579206	93587219	NM_181745.3_93590072	last_intron	+
10	93592112	93593822	NM_001323517.1_93591836	last_intron	-
10	93663178	93665359	NM_006204.3_93665673	last_intron	+
10	93669868	93670769	NM_145246.4_93667883	last_intron	-
10	93793350	93796967	NM_001308276.1_93798174	last_intron	+
10	93793350	93797748	NM_001308275.1_93798174	last_intron	+
10	93898751	93900751	NM_001134658.1_93902734	last_intron	+
10	94325104	94327967	NM_001165979.2_94328392	last_intron	+
10	94334305	94334633	NM_022451.10_94333226	last_intron	-
10	94531460	94533027	NM_015188.1_94536332	last_intron	+
10	94597111	94601527	NM_001289067.1_94602099	last_intron	+
10	94733438	94735262	NM_000772.2_94736190	last_intron	+
10	94850058	94852732	NM_000769.2_94853205	last_intron	+
10	94986174	94988846	NM_000771.3_94989391	last_intron	+
10	95037309	95038896	NM_000770.3_95036772	last_intron	-
10	95225391	95228643	NM_207321.2_95228929	last_intron	+
10	95238111	95238567	NM_020992.3_95237568	last_intron	-
10	95315126	95318319	NM_001034954.1_95311773	last_intron	-
10	95606943	95610196	NM_001017423.1_95605929	last_intron	-
10	95664300	95680471	NM_001143973.1_95663396	last_intron	-
10	95864861	95866176	NM_001098175.1_95877266	last_intron	+
10	95864861	95876528	NM_001320916.1_95877266	last_intron	+
10	95927332	95937990	NM_001130446.2_95938658	last_intron	+
10	96019824	96031819	NM_001001732.3_96032684	last_intron	+
10	96027389	96031819	NM_001159747.1_96032684	last_intron	+
10	96057247	96057829	NM_001134375.1_96060870	last_intron	+
10	96156047	96156196	NM_001278524.1_96163761	last_intron	+
10	96156047	96157889	NM_001278526.1_96163761	last_intron	+
10	96192092	96196907	NM_001114094.1_96191699	last_intron	-
10	96192092	96200074	NM_001258440.1_96191699	last_intron	-
10	96335974	96338137	NM_001017520.1_96338564	last_intron	+
10	96346117	96348288	NM_001040102.2_96343216	last_intron	-
10	96368222	96370064	NM_012465.3_96364606	last_intron	-
10	96522330	96527212	NM_020123.3_96518110	last_intron	-
10	96595634	96602279	NM_152309.2_96593312	last_intron	-
10	96952196	96954952	NM_001170765.1_96964441	last_intron	+
10	96955834	96958411	NM_001170766.1_96964441	last_intron	+
10	97001350	97002157	NM_003061.2_96998038	last_intron	-
10	97226132	97229146	NM_001204300.1_97222173	last_intron	-
10	97357196	97358536	NM_001145114.1_97356701	last_intron	-
10	97431135	97432354	NM_001317079.1_97433444	last_intron	+
10	97436551	97437190	NM_001318362.1_97435909	last_intron	-
10	97436551	97438662	NM_001318363.1_97435909	last_intron	-
10	97456044	97456776	NM_001287803.1_97457370	last_intron	+
10	97458719	97458799	NM_001289403.1_97458324	last_intron	-
10	97568141	97570137	NM_024954.4_97571210	last_intron	+
10	97582702	97583575	NM_001129981.2_97583884	last_intron	+
10	97601990	97611509	NM_001134670.1_97612802	last_intron	+
10	97616411	97616677	NM_001098831.1_97614553	last_intron	-
10	97667120	97673580	NM_018425.3_97676434	last_intron	+
10	97678025	97679618	NM_021732.2_97677424	last_intron	-
10	97715985	97717193	NM_031484.3_97718152	last_intron	+
10	97757723	97759235	NM_001002261.3_97760907	last_intron	+
10	97767860	97769667	NM_003015.3_97766751	last_intron	-
10	97864269	97865589	NM_001010917.2_97871578	last_intron	+
10	97865714	97880248	NM_018058.6_97865000	last_intron	-
10	97879801	97880248	NM_001206528.2_97879626	last_intron	-
10	98236164	98244090	NM_001256619.1_98244897	last_intron	+
10	98248991	98251064	NM_032211.6_98247686	last_intron	-
10	98383868	98384946	NM_032709.2_98383565	last_intron	-
10	98417726	98418174	NM_000195.4_98416198	last_intron	-
10	98429642	98429790	NM_001322490.1_98429144	last_intron	-
10	98429642	98430570	NM_001322491.1_98429144	last_intron	-
10	98459739	98461749	NM_001166246.1_98457077	last_intron	-
10	98459739	98482635	NM_001166244.1_98457077	last_intron	-
10	99390407	99391436	NM_020348.2_99394330	last_intron	+
10	99397686	99402579	NM_002079.2_99396870	last_intron	-
10	99533489	99534984	NM_145285.2_99536524	last_intron	+
10	99611366	99612542	NM_031212.3_99610518	last_intron	-
10	99696541	99716347	NM_001320974.1_99694793	last_intron	-
10	99702673	99704451	NM_020354.3_99711245	last_intron	+
10	99713479	99716347	NM_004376.6_99710868	last_intron	-
10	99714718	99716347	NM_001320975.1_99710868	last_intron	-
10	99754634	99755624	NM_015960.2_99756137	last_intron	+
10	99850796	99851501	NM_000392.4_99852192	last_intron	+
10	99877336	99879810	NM_001318326.1_99875571	last_intron	-
10	100042573	100048757	NM_001308.2_100042308	last_intron	-
10	100152352	100154859	NM_001100626.1_100150090	last_intron	-
10	100189627	100190868	NM_001278.4_100188298	last_intron	-
10	100233371	100235666	NM_001303404.1_100232296	last_intron	-
10	100275490	100280123	NM_001282439.1_100273278	last_intron	-
10	100275493	100280123	NM_001001342.2_100273278	last_intron	-
10	100288478	100288971	NM_001253837.1_100288146	last_intron	-
10	100356764	100360733	NM_005063.4_100364831	last_intron	+
10	100482054	100482270	NM_003393.3_100483642	last_intron	+
10	100487795	100488026	NM_015490.3_100486646	last_intron	-
10	100523929	100526398	NM_001284368.1_100523729	last_intron	-
10	100524139	100526398	NM_001284367.1_100523729	last_intron	-
10	100547250	100548092	NM_017902.2_100553924	last_intron	+
10	100827095	100827542	NM_000278.4_100829941	last_intron	+
10	100827095	100827561	NM_003989.4_100829941	last_intron	+
10	100956537	100959427	NM_001136123.1_100959590	last_intron	+
10	100959496	100961876	NM_018121.3_100965134	last_intron	+
10	100979372	100983754	NM_176792.2_100977822	last_intron	-
10	100981229	100983304	NM_017893.3_100985616	last_intron	+
10	100981229	100984489	NM_001203244.1_100985616	last_intron	+
10	100981543	100983754	NM_176793.1_100981377	last_intron	-
10	100986572	100986748	NM_001308396.1_100986269	last_intron	-
10	100986975	100987089	NM_032112.2_100986270	last_intron	-
10	100991010	100993189	NM_001163813.1_100994401	last_intron	+
10	100991054	100993189	NM_001163812.1_100994401	last_intron	+
10	101005715	101006484	NM_001318099.1_101007836	last_intron	+
10	101008850	101009249	NM_001195263.1_101007683	last_intron	-
10	101017615	101018098	NM_024895.4_101017332	last_intron	-
10	101039222	101039488	NM_030971.3_101041241	last_intron	+
10	101064648	101064825	NM_030929.4_101065594	last_intron	+
10	101064943	101067247	NM_001319303.1_101068141	last_intron	+
10	101134376	101136667	NM_001195517.1_101137789	last_intron	+
10	101134376	101136690	NM_005521.3_101137789	last_intron	+
10	101227790	101228490	NM_006562.4_101226976	last_intron	-
10	101550891	101553154	NM_001256856.1_101557321	last_intron	+
10	101579817	101580247	NM_001174084.1_101578882	last_intron	-
10	101608937	101609366	NM_015448.1_101609653	last_intron	+
10	101611410	101611627	NM_001323541.1_101610664	last_intron	-
10	101770619	101771462	NM_001206389.1_101770130	last_intron	-
10	101781632	101781726	NM_006993.2_101781325	last_intron	-
10	101786587	101787363	NM_001142434.1_101784443	last_intron	-
10	101827400	101827688	NM_014591.4_101825974	last_intron	-
10	101827751	101827888	NM_173197.2_101827641	last_intron	-
10	101847620	101849775	NM_024541.2_101845599	last_intron	-
10	102108323	102109028	NM_001113407.2_102106492	last_intron	-
10	102108323	102109028	NM_003893.4_102107560	last_intron	-
10	102108323	102109034	NM_001321612.1_102106492	last_intron	-
10	102149329	102149925	NM_001288727.1_102150333	last_intron	+
10	102161925	102162110	NM_001284388.1_102163871	last_intron	+
10	102228568	102228824	NM_152310.2_102229589	last_intron	+
10	102231101	102231587	NM_005029.3_102230189	last_intron	-
10	102381255	102382055	NM_001199378.1_102382899	last_intron	+
10	102402159	102402251	NM_001077494.3_102402529	last_intron	+
10	102402159	102402254	NM_001261403.2_102402529	last_intron	+
10	102403430	102403841	NM_001270965.1_102402617	last_intron	-
10	102422292	102422803	NM_024326.3_102423136	last_intron	+
10	102423572	102423656	NM_024040.2_102423245	last_intron	-
10	102451147	102451385	NM_024886.2_102449837	last_intron	-
10	102474012	102475721	NM_024789.3_102477045	last_intron	+
10	102480965	102481131	NM_005736.3_102479229	last_intron	-
10	102617428	102619065	NM_001178133.1_102619463	last_intron	+
10	102627243	102630065	NM_016169.3_102633457	last_intron	+
10	102656385	102656746	NM_030912.2_102658319	last_intron	+
10	102676941	102685815	NM_004311.3_102673727	last_intron	-
10	102735909	102737662	NM_178858.4_102739189	last_intron	+
10	102810054	102812594	NM_001083913.1_102816264	last_intron	+
10	102830985	102831507	NM_000102.3_102830531	last_intron	-
10	102862180	102862872	NM_001136200.1_102864961	last_intron	+
10	102862932	102863729	NM_144591.3_102864961	last_intron	+
10	102890678	102900592	NM_020682.3_102901899	last_intron	+
10	102920101	102927344	NM_199077.2_102927618	last_intron	+
10	103076270	103076970	NM_017649.4_103078587	last_intron	+
10	103089908	103090610	NM_001134373.2_103088017	last_intron	-
10	103287159	103288359	NM_032727.3_103290351	last_intron	+
10	103303961	103314185	NM_001011663.1_103302796	last_intron	-
10	103387698	103388005	NM_006951.4_103389065	last_intron	+
10	103389166	103392190	NM_001206426.1_103389050	last_intron	-
10	103444682	103445377	NM_014976.1_103446262	last_intron	+
10	103447568	103449386	NM_015916.4_103446786	last_intron	-
10	103455747	103458196	NM_001001412.3_103453387	last_intron	-
10	103473704	103476293	NM_001129742.1_103472804	last_intron	-
10	103589660	103590133	NM_004210.4_103592552	last_intron	+
10	103603789	103605797	NM_014631.2_103594027	last_intron	-
10	103882841	103889071	NM_024928.4_103877558	last_intron	-
10	104021733	104025573	NM_001304743.1_104029233	last_intron	+
10	104032290	104032673	NM_000494.3_104031288	last_intron	-
10	104124124	104125512	NM_001002759.1_104126385	last_intron	+
10	104130305	104131330	NM_025145.5_104129888	last_intron	-
10	104266190	104267251	NM_001191002.1_104267464	last_intron	+
10	104297684	104299127	NM_001191013.1_104299418	last_intron	+
10	104316064	104328864	NM_001272012.1_104309696	last_intron	-
10	104316064	104333337	NM_033397.3_104309696	last_intron	-
10	104316064	104338245	NM_001272013.1_104309696	last_intron	-
10	104450204	104454421	NM_001008723.1_104455090	last_intron	+
10	105262491	105263309	NM_014978.2_105265242	last_intron	+
10	106577285	106579090	NM_001013031.2_106573663	last_intron	-
10	106577285	106579368	NM_001206570.1_106573663	last_intron	-
10	106577555	106579090	NM_001206572.1_106573663	last_intron	-
10	106577555	106579368	NM_052918.4_106573663	last_intron	-
10	106579251	106579368	NM_001206569.1_106578663	last_intron	-
10	106579474	106597350	NM_001206571.1_106578663	last_intron	-
10	109865312	109867528	NM_001324133.1_109864766	last_intron	-
10	109865312	109868613	NM_001167604.1_109864766	last_intron	-
10	110130486	110133325	NM_001121.3_110135565	last_intron	+
10	110132400	110133325	NM_001320591.1_110135565	last_intron	+
10	110280085	110284823	NM_001008541.1_110287365	last_intron	+
10	110294287	110295227	NM_005871.3_110293040	last_intron	-
10	110507154	110510019	NM_004419.3_110511544	last_intron	+
10	110603290	110604230	NM_005445.3_110604634	last_intron	+
10	110831182	110835867	NM_001134363.2_110839471	last_intron	+
10	110896087	110898027	NM_001199492.1_110900006	last_intron	+
10	110900526	110901537	NM_001195304.1_110898730	last_intron	-
10	110900526	110918120	NM_001195307.1_110898730	last_intron	-
10	111009830	111011609	NM_001269039.2_111013667	last_intron	+
10	112153666	112154628	NM_001244949.1_112149864	last_intron	-
10	112302133	112303262	NM_058222.2_112305035	last_intron	+
10	112426859	112427217	NM_016234.3_112428380	last_intron	+
10	112430907	112432239	NM_001303134.1_112430290	last_intron	-
10	112668998	112815289	NM_001318203.1_112818744	last_intron	+
10	112669009	112815289	NM_001318205.1_112818744	last_intron	+
10	113158069	113165554	NM_001146283.1_113167678	last_intron	+
10	113158717	113165554	NM_001146284.1_113167678	last_intron	+
10	113159992	113165554	NM_001146285.1_113167678	last_intron	+
10	113160691	113165554	NM_001146274.1_113167678	last_intron	+
10	113161603	113165554	NM_001198527.1_113167678	last_intron	+
10	113585938	113588204	NM_001177660.2_113589602	last_intron	+
10	113589079	113589665	NM_001322945.1_113588824	last_intron	-
10	113589082	113589665	NM_001261463.1_113588824	last_intron	-
10	113726434	113729310	NM_001227.4_113730909	last_intron	+
10	113775866	113780601	NM_024889.4_113782433	last_intron	+
10	113777259	113777409	NM_182601.1_113777730	last_intron	+
10	113777259	113780601	NM_001193434.1_113782433	last_intron	+
10	113835312	113837061	NM_001271816.1_113834724	last_intron	-
10	113905036	113908279	NM_198514.3_113912506	last_intron	+
10	114125226	114125885	NM_001321829.1_114120862	last_intron	-
10	114163329	114173140	NM_153249.1_114161608	last_intron	-
10	114228125	114231485	NM_198795.1_114232304	last_intron	+
10	114290365	114291217	NM_001272046.1_114294500	last_intron	+
10	114296068	114296977	NM_001001936.2_114294824	last_intron	-
10	114436373	114437843	NM_001003407.1_114431110	last_intron	-
10	114861334	114861434	NM_020940.3_114864717	last_intron	+
10	114861334	114899489	NM_001135051.1_114899827	last_intron	+
10	114974385	114975122	NM_139169.4_114977680	last_intron	+
10	115165645	115171036	NM_001276282.3_115171370	last_intron	+
10	115847991	115944657	NM_207303.4_115948999	last_intron	+
10	116064544	116065572	NM_001145453.2_116056925	last_intron	-
10	116378510	116379322	NM_198515.2_116380029	last_intron	+
10	116476819	116477089	NM_001011709.2_116477957	last_intron	+
10	116561636	116567734	NM_000936.2_116567855	last_intron	+
10	116605553	116609052	NM_001303135.1_116609175	last_intron	+
10	116642282	116645033	NM_005396.4_116645143	last_intron	+
10	116664173	116664760	NM_144661.2_116663696	last_intron	-
10	116675418	116676398	NM_025015.2_116671192	last_intron	-
10	116879986	116881514	NM_001242699.1_116882601	last_intron	+
10	116886566	116901764	NM_001127211.2_116883377	last_intron	-
10	116886566	116911789	NM_018330.6_116883377	last_intron	-
10	116900540	116901764	NM_001258299.1_116900312	last_intron	-
10	117132302	117132439	NM_199131.2_117128521	last_intron	-
10	117134583	117136471	NM_001112704.1_117133290	last_intron	-
10	117201287	117209496	NM_181840.1_117210299	last_intron	+
10	117270463	117277161	NM_003054.4_117279430	last_intron	+
10	117285471	117290185	NM_173791.4_117280489	last_intron	-
10	117543673	117548064	NM_001165924.1_117549546	last_intron	+
10	117545816	117548064	NM_004098.3_117549546	last_intron	+
10	118009225	118015064	NM_014904.2_118004916	last_intron	-
10	118310908	118311206	NM_001134672.1_118309060	last_intron	-
10	118595250	118595515	NM_004248.2_118593404	last_intron	-
10	118686168	118686597	NM_153810.4_118680982	last_intron	-
10	119036268	119037118	NM_003750.2_119035029	last_intron	-
10	119132609	119136470	NM_001303111.1_119137984	last_intron	+
10	119141319	119146235	NM_213649.1_119140913	last_intron	-
10	119168533	119169176	NM_006793.4_119167699	last_intron	-
10	119168533	119172381	NM_001302272.1_119167699	last_intron	-
10	119453276	119454968	NM_005308.2_119455619	last_intron	+
10	119500259	119515508	NM_001005339.1_119499827	last_intron	-
10	119575791	119576610	NM_001033925.1_119573465	last_intron	-
10	119575812	119576610	NM_001323968.1_119573465	last_intron	-
10	119672656	119676463	NM_004281.3_119677819	last_intron	+
10	119791645	119791868	NM_001243195.1_119792208	last_intron	+
10	119823902	119826630	NM_001243194.1_119829151	last_intron	+
10	119831600	119832011	NM_001256378.1_119829404	last_intron	-
10	119933787	119940585	NM_007190.3_119944658	last_intron	+
10	120503926	120589302	NM_001318169.1_120589864	last_intron	+
10	120575301	120589302	NM_001030059.2_120589864	last_intron	+
10	120906855	120908555	NM_018117.11_120909526	last_intron	+
10	121479670	121483697	NM_001144915.1_121478330	last_intron	-
10	121480021	121483697	NM_000141.4_121478330	last_intron	-
10	121482177	121483697	NM_001144913.1_121481851	last_intron	-
10	121743858	121790168	NM_001001976.2_121740421	last_intron	-
10	121957259	121959323	NM_001167865.1_121957088	last_intron	-
10	122249664	122253990	NM_001291876.1_122254545	last_intron	+
10	122336682	122338016	NM_001318189.1_122338180	last_intron	+
10	122427031	122429623	NM_001001974.2_122432355	last_intron	+
10	122428420	122429623	NM_001195608.1_122432355	last_intron	+
10	122455024	122456906	NM_001099667.1_122457352	last_intron	+
10	122512065	122514190	NM_002775.4_122514908	last_intron	+
10	122640449	122643121	NM_001320644.1_122643736	last_intron	+
10	122698488	122699336	NM_001010912.2_122697709	last_intron	-
10	122832450	122833671	NM_022034.5_122832155	last_intron	-
10	122849439	122850423	NM_001204364.1_122849094	last_intron	-
10	122911759	122912761	NM_001029888.1_122913111	last_intron	+
10	122932661	122937704	NM_024942.3_122930903	last_intron	-
10	122987504	122990173	NM_153336.2_122990390	last_intron	+
10	122994723	122995993	NM_001271840.1_122990806	last_intron	-
10	123053160	123053694	NM_001609.3_123058290	last_intron	+
10	123136450	123137057	NM_001105574.1_123137731	last_intron	+
10	123148646	123149569	NM_005519.1_123150672	last_intron	+
10	123162828	123163819	NM_004725.3_123165370	last_intron	+
10	123162828	123165046	NM_001007793.2_123165370	last_intron	+
10	123674931	123687928	NM_153442.3_123697399	last_intron	+
10	123747017	123754662	NM_198148.2_123745636	last_intron	-
10	124010339	124012332	NM_001270764.1_124007666	last_intron	-
10	124021412	124038514	NM_001270765.1_124019653	last_intron	-
10	124398102	124400839	NM_000274.3_124397303	last_intron	-
10	124448147	124449729	NM_001146340.1_124447429	last_intron	-
10	124488575	124613263	NM_001318331.1_124614141	last_intron	+
10	124498128	124498327	NM_001318332.1_124498514	last_intron	+
10	124498128	124613263	NM_001167880.1_124614141	last_intron	+
10	124517271	124613263	NM_022126.3_124614141	last_intron	+
10	124623604	124681606	NM_014661.3_124619294	last_intron	-
10	124760503	124762299	NM_001304467.1_124757831	last_intron	-
10	124760503	124765391	NM_001304468.1_124757831	last_intron	-
10	124831463	124834501	NM_032182.3_124836670	last_intron	+
10	124983688	124984773	NM_017580.2_124987436	last_intron	+
10	124989698	124992694	NM_001083914.2_124987849	last_intron	-
10	125576874	125661020	NM_001318133.1_125576522	last_intron	-
10	125656196	125661020	NM_001128202.2_125655694	last_intron	-
10	125753845	125763300	NM_001202438.1_125764143	last_intron	+
10	125766961	125767531	NM_147191.1_125766453	last_intron	-
10	125789005	125789282	NM_001324036.1_125788578	last_intron	-
10	125789005	125794879	NM_000375.2_125788578	last_intron	-
10	125803024	125807412	NM_001324039.1_125802057	last_intron	-
10	125833946	125836103	NM_078468.2_125836555	last_intron	+
10	125833946	125841254	NM_078469.2_125842807	last_intron	+
10	125836855	125838205	NM_018180.2_125836340	last_intron	-
10	125841330	125853124	NM_016567.3_125853695	last_intron	+
10	126009266	126009372	NM_145235.3_126009592	last_intron	+
10	126017339	126019694	NM_001288973.1_126012385	last_intron	-
10	126042235	126043039	NM_001288975.1_126041342	last_intron	-
10	126042241	126043039	NM_001288974.1_126041342	last_intron	-
10	126425902	126425990	NM_001004298.2_126425002	last_intron	-
10	127138020	127153851	NM_001039762.2_127135426	last_intron	-
10	127447545	127451331	NM_001290223.1_127452517	last_intron	+
10	127549570	127552459	NM_001030013.1_127552671	last_intron	+
10	127737784	127738519	NM_207426.2_127741186	last_intron	+
10	127878420	127883695	NM_152311.3_127877850	last_intron	-
10	128079695	128082831	NM_001316676.1_128085855	last_intron	+
10	128082940	128085072	NM_001316677.1_128085855	last_intron	+
10	128099255	128101257	NM_001145966.1_128096659	last_intron	-
10	129759341	129766787	NM_002412.4_129767620	last_intron	+
10	129837960	129840244	NM_001005463.2_129835232	last_intron	-
10	130175089	130179341	NM_001321980.1_130179668	last_intron	+
10	130179420	130180112	NM_001199868.1_130180382	last_intron	+
10	131093318	131098305	NM_174937.3_131092392	last_intron	-
10	131947791	131955683	NM_001291310.1_131959834	last_intron	+
10	131968569	131970637	NM_004052.3_131967683	last_intron	-
10	132169033	132182356	NM_001323086.1_132184809	last_intron	+
10	132170252	132182356	NM_001105521.3_132184809	last_intron	+
10	132203927	132204838	NM_006426.2_132205776	last_intron	+
10	132208151	132209033	NM_001318878.1_132207482	last_intron	-
10	132324373	132331435	NM_001318881.1_132323773	last_intron	-
10	132329996	132331435	NM_001318882.1_132329551	last_intron	-
10	132330485	132331435	NM_001318880.1_132330281	last_intron	-
10	132330485	132331481	NM_001318883.1_132330281	last_intron	-
10	132351753	132352881	NM_001143758.1_132353397	last_intron	+
10	132351753	132352905	NM_001143759.1_132353397	last_intron	+
10	132365550	132366845	NM_001309474.1_132367005	last_intron	+
10	132365550	132375065	NM_001143757.1_132381506	last_intron	+
10	132405986	132417060	NM_001098637.1_132417859	last_intron	+
10	132406289	132417060	NM_138499.3_132417859	last_intron	+
10	132445779	132447736	NM_173541.2_132448321	last_intron	+
10	132781948	132782036	NM_001321042.1_132783480	last_intron	+
10	132785170	132785279	NM_177400.2_132784816	last_intron	-
10	132808904	132810408	NM_001200049.2_132808392	last_intron	-
10	133127331	133128328	NM_001083909.2_133131675	last_intron	+
10	133220112	133224658	NM_152643.6_133226412	last_intron	+
10	133230838	133230966	NM_003577.2_133231558	last_intron	+
10	133239836	133239931	NM_014468.3_133241930	last_intron	+
10	133263233	133263687	NM_001109.4_133262416	last_intron	-
10	133263233	133267351	NM_001164490.1_133262416	last_intron	-
10	133279901	133281272	NM_001256617.1_133278630	last_intron	-
10	133311841	133312787	NM_145806.3_133313162	last_intron	+
10	133325566	133325798	NM_001321617.1_133325423	last_intron	-
10	133325566	133325798	NM_015722.3_133325424	last_intron	-
10	133352113	133352246	NM_001145201.1_133352683	last_intron	+
10	133352140	133352246	NM_145202.4_133352683	last_intron	+
10	133355436	133355737	NM_001098483.2_133355154	last_intron	-
10	133355505	133355737	NM_198472.2_133355154	last_intron	-
10	133362933	133364657	NM_004092.3_133362483	last_intron	-
10	133389068	133391311	NM_207127.2_133391696	last_intron	+
10	133389747	133391311	NM_152911.3_133391696	last_intron	+
10	133419592	133420025	NM_138384.2_133420670	last_intron	+
10	133423697	133424476	NM_001012508.3_133420666	last_intron	-
10	133537892	133538779	NM_000773.3_133539116	last_intron	+
10	133554328	133555350	NM_001143763.1_133553900	last_intron	-
10	133555129	133555350	NM_001143764.1_133554844	last_intron	-
10	133625604	133625921	NM_001080998.1_133625099	last_intron	-
11	193911	194417	NM_145651.2_194573	last_intron	+
11	198585	199943	NM_001286136.1_200258	last_intron	+
11	199509	199943	NM_053280.4_200258	last_intron	+
11	205469	205610	NM_001098787.1_202924	last_intron	-
11	205667	205951	NM_016526.4_202924	last_intron	-
11	213418	214229	NM_001286134.1_215175	last_intron	+
11	216718	218831	NM_001017524.2_215030	last_intron	-
11	251936	252504	NM_002817.3_252984	last_intron	+
11	284642	285165	NM_001276700.1_285388	last_intron	+
11	294478	294555	NM_025092.4_295688	last_intron	+
11	298713	299304	NM_001025295.2_298200	last_intron	-
11	308438	309012	NM_006435.2_309410	last_intron	+
11	314356	314921	NM_003641.3_315272	last_intron	+
11	319990	320564	NM_021034.2_319673	last_intron	-
11	380951	381668	NM_178537.4_382117	last_intron	+
11	404323	404533	NM_001303029.1_404908	last_intron	+
11	406059	406348	NM_001135053.1_405716	last_intron	-
11	418589	418719	NM_001012302.2_417930	last_intron	-
11	490068	490419	NM_030783.1_491387	last_intron	+
11	494778	494882	NM_002939.3_494512	last_intron	-
11	532522	532630	NM_001318054.1_532242	last_intron	-
11	532755	533276	NM_176795.4_532242	last_intron	-
11	532755	533452	NM_001130442.2_532242	last_intron	-
11	552702	553962	NM_198075.3_554916	last_intron	+
11	555111	555304	NM_173573.2_554850	last_intron	-
11	562776	563188	NM_001143993.1_564025	last_intron	+
11	563317	563557	NM_001143994.1_564025	last_intron	+
11	563478	563557	NM_003475.3_564025	last_intron	+
11	611082	611633	NM_001286581.1_612222	last_intron	+
11	612800	612998	NM_001572.3_612555	last_intron	-
11	617770	617953	NM_001171968.1_616565	last_intron	-
11	626530	626696	NM_021920.3_626316	last_intron	-
11	640306	640400	NM_000797.3_640706	last_intron	+
11	644654	653961	NM_001293634.1_644220	last_intron	-
11	700212	703674	NM_001276253.1_704129	last_intron	+
11	700707	702944	NM_001042463.2_704129	last_intron	+
11	703146	704441	NM_001276274.1_705028	last_intron	+
11	726751	726900	NM_022772.3_727727	last_intron	+
11	764433	764812	NM_006755.1_765024	last_intron	+
11	770903	770992	NM_001318818.1_767222	last_intron	-
11	771104	771332	NM_001318820.1_767222	last_intron	-
11	788658	790029	NM_016564.3_787110	last_intron	-
11	792068	792141	NM_001191060.1_790475	last_intron	-
11	799565	799814	NM_145886.3_799179	last_intron	-
11	812633	812759	NM_001004.3_812876	last_intron	+
11	824436	824522	NM_020376.3_825573	last_intron	+
11	831295	831534	NM_001286606.1_831991	last_intron	+
11	838028	838132	NM_001039490.1_838835	last_intron	+
11	840480	842413	NM_021128.4_839721	last_intron	-
11	866001	866561	NM_001025234.1_867116	last_intron	+
11	869956	870120	NM_001142674.1_867859	last_intron	-
